Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Island_encoded,Cluster
9/28/2021,ID-PB,Papua Barat,7,0,0,7,22891,352,22445,94,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,20067.48,0.0,308.58,30.86,1.54%,98.05%,1.17,1.0,1,1
9/29/2021,ID-YO,Daerah Istimewa Yogyakarta,75,5,125,-55,154762,5186,147935,1641,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,20.66,42622.24,1.38,1428.25,142.83,3.35%,95.59%,1.06,1.67,0,1
9/29/2021,ID-PA,Papua,23,0,109,-86,33728,553,31435,1740,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.3,7770.81,0.0,127.41,12.74,1.64%,93.20%,0.56,1.0,1,1
9/29/2021,ID-PB,Papua Barat,7,0,6,1,22898,352,22451,95,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,20073.62,0.0,308.58,30.86,1.54%,98.05%,1.0,1.0,1,1
9/30/2021,ID-YO,Daerah Istimewa Yogyakarta,67,5,190,-128,154829,5191,148125,1513,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,18.45,42640.69,1.38,1429.63,142.96,3.35%,95.67%,0.89,1.0,0,1
9/30/2021,ID-PA,Papua,15,0,5,10,33743,553,31440,1750,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.46,7774.26,0.0,127.41,12.74,1.64%,93.17%,0.65,1.0,1,1
9/30/2021,ID-PB,Papua Barat,1,0,11,-10,22899,352,22462,85,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,20074.5,0.0,308.58,30.86,1.54%,98.09%,0.14,1.0,1,1
10/1/2021,ID-YO,Daerah Istimewa Yogyakarta,64,2,135,-73,154893,5193,148260,1440,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,17.63,42658.32,0.55,1430.18,143.02,3.35%,95.72%,0.96,0.4,0,1
10/1/2021,ID-PA,Papua,24,0,4,20,33767,553,31444,1770,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.53,7779.79,0.0,127.41,12.74,1.64%,93.12%,1.6,1.0,1,1
10/1/2021,ID-PB,Papua Barat,7,0,5,2,22906,352,22467,87,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,20080.63,0.0,308.58,30.86,1.54%,98.08%,7.0,1.0,1,1
10/2/2021,ID-YO,Daerah Istimewa Yogyakarta,54,4,117,-67,154947,5197,148377,1373,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,14.87,42673.19,1.1,1431.28,143.13,3.35%,95.76%,0.84,2.0,0,1
10/2/2021,ID-PA,Papua,15,0,49,-34,33782,553,31493,1736,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.46,7783.25,0.0,127.41,12.74,1.64%,93.22%,0.63,1.0,1,1
10/2/2021,ID-PB,Papua Barat,5,0,14,-9,22911,352,22481,78,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,4.38,20085.02,0.0,308.58,30.86,1.54%,98.12%,0.71,1.0,1,1
10/3/2021,ID-YO,Daerah Istimewa Yogyakarta,56,4,108,-56,155003,5201,148485,1317,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,15.42,42688.61,1.1,1432.38,143.24,3.36%,95.79%,1.04,1.0,0,1
10/3/2021,ID-PA,Papua,22,0,0,22,33804,553,31493,1758,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.07,7788.32,0.0,127.41,12.74,1.64%,93.16%,1.47,1.0,1,1
10/3/2021,ID-PB,Papua Barat,12,0,4,8,22923,352,22485,86,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,10.52,20095.54,0.0,308.58,30.86,1.54%,98.09%,2.4,1.0,1,1
10/4/2021,ID-YO,Daerah Istimewa Yogyakarta,44,5,109,-70,155047,5206,148594,1247,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,12.12,42700.73,1.38,1433.76,143.38,3.36%,95.84%,0.79,1.25,0,1
10/4/2021,ID-PA,Papua,35,0,6,29,33839,553,31499,1787,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,8.06,7796.38,0.0,127.41,12.74,1.63%,93.08%,1.59,1.0,1,1
10/4/2021,ID-PB,Papua Barat,4,0,7,-3,22927,352,22492,83,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,20099.04,0.0,308.58,30.86,1.54%,98.10%,0.33,1.0,1,1
10/5/2021,ID-YO,Daerah Istimewa Yogyakarta,50,2,114,-66,155097,5208,148708,1181,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,13.77,42714.5,0.55,1434.31,143.43,3.36%,95.88%,1.14,0.4,0,1
10/5/2021,ID-PA,Papua,25,0,9,16,33864,553,31508,1803,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.76,7802.14,0.0,127.41,12.74,1.63%,93.04%,0.71,1.0,1,1
10/5/2021,ID-PB,Papua Barat,21,0,12,9,22948,352,22504,92,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,18.41,20117.45,0.0,308.58,30.86,1.53%,98.07%,5.25,1.0,1,1
10/6/2021,ID-YO,Daerah Istimewa Yogyakarta,45,4,108,-67,155142,5212,148816,1114,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,12.39,42726.9,1.1,1435.41,143.54,3.36%,95.92%,0.9,2.0,0,1
10/6/2021,ID-PA,Papua,12,0,9,3,33876,553,31517,1806,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.76,7804.9,0.0,127.41,12.74,1.63%,93.04%,0.48,1.0,1,1
10/6/2021,ID-PB,Papua Barat,34,0,7,27,22982,352,22511,119,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,29.81,20147.26,0.0,308.58,30.86,1.53%,97.95%,1.62,1.0,1,1
10/7/2021,ID-YO,Daerah Istimewa Yogyakarta,33,1,83,-51,155175,5213,148899,1063,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.09,42735.98,0.28,1435.69,143.57,3.36%,95.96%,0.73,0.25,0,1
10/7/2021,ID-PA,Papua,31,0,0,31,33907,553,31517,1837,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,7.14,7812.05,0.0,127.41,12.74,1.63%,92.95%,2.58,1.0,1,1
10/7/2021,ID-PB,Papua Barat,21,0,3,18,23003,352,22514,137,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,18.41,20165.67,0.0,308.58,30.86,1.53%,97.87%,0.62,1.0,1,1
10/8/2021,ID-YO,Daerah Istimewa Yogyakarta,37,1,73,-37,155212,5214,148972,1026,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,10.19,42746.17,0.28,1435.96,143.6,3.36%,95.98%,1.12,1.0,0,1
10/8/2021,ID-PA,Papua,15,0,173,-158,33922,553,31690,1679,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.46,7815.5,0.0,127.41,12.74,1.63%,93.42%,0.48,1.0,1,1
10/8/2021,ID-PB,Papua Barat,32,0,1,31,23035,352,22515,168,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,28.05,20193.72,0.0,308.58,30.86,1.53%,97.74%,1.52,1.0,1,1
10/9/2021,ID-YO,Daerah Istimewa Yogyakarta,43,2,94,-53,155255,5216,149066,973,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,11.84,42758.02,0.55,1436.51,143.65,3.36%,96.01%,1.16,2.0,0,1
10/9/2021,ID-PA,Papua,23,0,0,23,33945,553,31690,1702,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.3,7820.8,0.0,127.41,12.74,1.63%,93.36%,1.53,1.0,1,1
10/9/2021,ID-PB,Papua Barat,1,0,9,-8,23036,352,22524,160,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,20194.6,0.0,308.58,30.86,1.53%,97.78%,0.03,1.0,1,1
10/10/2021,ID-YO,Daerah Istimewa Yogyakarta,36,2,75,-41,155291,5218,149141,932,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.91,42767.93,0.55,1437.06,143.71,3.36%,96.04%,0.84,1.0,0,1
10/10/2021,ID-PA,Papua,6,0,0,6,33951,553,31690,1708,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.38,7822.18,0.0,127.41,12.74,1.63%,93.34%,0.26,1.0,1,1
10/10/2021,ID-PB,Papua Barat,2,0,3,-1,23038,352,22527,159,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,20196.35,0.0,308.58,30.86,1.53%,97.78%,2.0,1.0,1,1
10/11/2021,ID-YO,Daerah Istimewa Yogyakarta,18,6,78,-66,155309,5224,149219,866,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,4.96,42772.89,1.65,1438.72,143.87,3.36%,96.08%,0.5,3.0,0,1
10/11/2021,ID-PA,Papua,16,0,24,-8,33967,553,31714,1700,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.69,7825.87,0.0,127.41,12.74,1.63%,93.37%,2.67,1.0,1,1
10/11/2021,ID-PB,Papua Barat,0,0,9,-9,23038,352,22536,150,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,20196.35,0.0,308.58,30.86,1.53%,97.82%,0.0,1.0,1,1
10/12/2021,ID-YO,Daerah Istimewa Yogyakarta,33,3,81,-51,155342,5227,149300,815,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.09,42781.98,0.83,1439.54,143.95,3.36%,96.11%,1.83,0.5,0,1
10/13/2021,ID-YO,Daerah Istimewa Yogyakarta,43,2,88,-47,155385,5229,149388,768,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,11.84,42793.82,0.55,1440.09,144.01,3.37%,96.14%,1.3,0.67,0,1
10/13/2021,ID-PA,Papua,21,0,0,21,34005,554,31756,1695,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,4.84,7834.63,0.0,127.64,12.76,1.63%,93.39%,1.24,0.0,1,1
10/13/2021,ID-PB,Papua Barat,3,0,7,-4,23042,352,22544,146,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,20199.86,0.0,308.58,30.86,1.53%,97.84%,3.0,1.0,1,1
10/14/2021,ID-YO,Daerah Istimewa Yogyakarta,34,1,84,-51,155419,5230,149472,717,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.36,42803.18,0.28,1440.37,144.04,3.37%,96.17%,0.79,0.5,0,1
10/14/2021,ID-PA,Papua,17,0,0,17,34022,554,31756,1712,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.92,7838.54,0.0,127.64,12.76,1.63%,93.34%,0.81,1.0,1,1
10/14/2021,ID-PB,Papua Barat,4,0,4,0,23046,352,22548,146,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,20203.37,0.0,308.58,30.86,1.53%,97.84%,1.33,1.0,1,1
10/15/2021,ID-YO,Daerah Istimewa Yogyakarta,32,2,87,-57,155451,5232,149559,660,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,8.81,42812.0,0.55,1440.92,144.09,3.37%,96.21%,0.94,2.0,0,1
10/15/2021,ID-PA,Papua,31,0,0,31,34053,554,31756,1743,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,7.14,7845.68,0.0,127.64,12.76,1.63%,93.25%,1.82,1.0,1,1
10/15/2021,ID-PB,Papua Barat,7,0,5,2,23053,352,22553,148,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,20209.5,0.0,308.58,30.86,1.53%,97.83%,1.75,1.0,1,1
10/16/2021,ID-YO,Daerah Istimewa Yogyakarta,28,0,62,-34,155479,5232,149621,626,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,7.71,42819.71,0.0,1440.92,144.09,3.37%,96.23%,0.88,0.0,0,1
10/16/2021,ID-PA,Papua,24,0,4,20,34077,554,31760,1763,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.53,7851.21,0.0,127.64,12.76,1.63%,93.20%,0.77,1.0,1,1
10/16/2021,ID-PB,Papua Barat,1,0,16,-15,23054,352,22569,133,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,20210.38,0.0,308.58,30.86,1.53%,97.90%,0.14,1.0,1,1
10/17/2021,ID-YO,Daerah Istimewa Yogyakarta,15,0,56,-41,155494,5232,149677,585,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,4.13,42823.84,0.0,1440.92,144.09,3.36%,96.26%,0.54,1.0,0,1
10/17/2021,ID-PA,Papua,9,0,0,9,34086,554,31760,1772,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.07,7853.29,0.0,127.64,12.76,1.63%,93.18%,0.38,1.0,1,1
10/17/2021,ID-PB,Papua Barat,1,0,0,1,23055,352,22569,134,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,20211.26,0.0,308.58,30.86,1.53%,97.89%,1.0,1.0,1,1
10/18/2021,ID-YO,Daerah Istimewa Yogyakarta,15,0,60,-45,155509,5232,149737,540,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,4.13,42827.97,0.0,1440.92,144.09,3.36%,96.29%,1.0,1.0,0,1
10/18/2021,ID-PB,Papua Barat,10,0,4,6,23065,352,22573,140,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,8.77,20220.02,0.0,308.58,30.86,1.53%,97.87%,10.0,1.0,1,1
10/19/2021,ID-PA,Papua,11,0,3,8,34101,555,31813,1733,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.53,7856.74,0.0,127.87,12.79,1.63%,93.29%,2.75,0.0,1,1
10/20/2021,ID-YO,Daerah Istimewa Yogyakarta,35,3,51,-19,155564,5236,149839,489,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.64,42843.12,0.83,1442.02,144.2,3.37%,96.32%,1.75,3.0,0,1
10/20/2021,ID-PA,Papua,10,0,0,10,34111,555,31813,1743,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.3,7859.05,0.0,127.87,12.79,1.63%,93.26%,0.91,1.0,1,1
10/20/2021,ID-PB,Papua Barat,4,1,31,-28,23070,354,22616,100,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,20224.41,0.88,310.34,31.03,1.53%,98.03%,4.0,1.0,1,1
10/21/2021,ID-YO,Daerah Istimewa Yogyakarta,12,0,35,-23,155576,5236,149874,466,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.3,42846.42,0.0,1442.02,144.2,3.37%,96.33%,0.34,0.0,0,1
10/21/2021,ID-PA,Papua,7,0,9,-2,34118,555,31822,1741,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.61,7860.66,0.0,127.87,12.79,1.63%,93.27%,0.7,1.0,1,1
10/21/2021,ID-PB,Papua Barat,5,0,1,4,23075,354,22617,104,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,4.38,20228.79,0.0,310.34,31.03,1.53%,98.02%,1.25,0.0,1,1
10/22/2021,ID-PA,Papua,6,0,7,-1,34124,555,31829,1740,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.38,7862.04,0.0,127.87,12.79,1.63%,93.27%,0.86,1.0,1,1
10/22/2021,ID-PB,Papua Barat,3,0,2,1,23078,354,22619,105,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,20231.42,0.0,310.34,31.03,1.53%,98.01%,0.6,1.0,1,1
10/23/2021,ID-YO,Daerah Istimewa Yogyakarta,30,2,59,-31,155632,5240,149972,420,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,8.26,42861.84,0.55,1443.12,144.31,3.37%,96.36%,1.15,1.0,0,1
10/23/2021,ID-PA,Papua,8,0,0,8,34132,555,31829,1748,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.84,7863.89,0.0,127.87,12.79,1.63%,93.25%,1.33,1.0,1,1
10/23/2021,ID-PB,Papua Barat,3,0,0,3,23081,354,22619,108,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,20234.05,0.0,310.34,31.03,1.53%,98.00%,1.0,1.0,1,1
10/24/2021,ID-YO,Daerah Istimewa Yogyakarta,25,1,36,-12,155657,5241,150008,408,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,6.89,42868.73,0.28,1443.4,144.34,3.37%,96.37%,0.83,0.5,0,1
10/24/2021,ID-PA,Papua,3,0,0,3,34135,555,31829,1751,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,7864.58,0.0,127.87,12.79,1.63%,93.24%,0.38,1.0,1,1
10/24/2021,ID-PB,Papua Barat,0,0,0,0,23081,354,22619,108,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,20234.05,0.0,310.34,31.03,1.53%,98.00%,0.0,1.0,1,1
10/25/2021,ID-YO,Daerah Istimewa Yogyakarta,13,1,25,-13,155670,5242,150033,395,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.58,42872.31,0.28,1443.67,144.37,3.37%,96.38%,0.52,1.0,0,1
10/25/2021,ID-PA,Papua,7,0,0,7,34142,555,31829,1758,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.61,7866.19,0.0,127.87,12.79,1.63%,93.23%,2.33,1.0,1,1
10/25/2021,ID-PB,Papua Barat,0,0,1,-1,23081,354,22620,107,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,20234.05,0.0,310.34,31.03,1.53%,98.00%,1.0,1.0,1,1
10/26/2021,ID-YO,Daerah Istimewa Yogyakarta,32,0,40,-8,155702,5242,150073,387,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,8.81,42881.12,0.0,1443.67,144.37,3.37%,96.38%,2.46,0.0,0,1
10/26/2021,ID-PA,Papua,12,0,0,12,34154,555,31829,1770,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.76,7868.95,0.0,127.87,12.79,1.62%,93.19%,1.71,1.0,1,1
10/27/2021,ID-PA,Papua,9,0,2,7,34163,555,31831,1777,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.07,7871.03,0.0,127.87,12.79,1.62%,93.17%,0.75,1.0,1,1
10/27/2021,ID-PB,Papua Barat,1,0,5,-4,23087,354,22709,24,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,20239.31,0.0,310.34,31.03,1.53%,98.36%,0.2,1.0,1,1
